id_customer,id_offer,num_times_received,num_times_viewed,num_times_completed,offer_successful,reward,duration,difficulty,email,mobile,social,web,offer_bogo,offer_discount,offer_informational,income,membership_days,membership_year,gender_F,gender_M,gender_O,Baby_Boomer,Gen-X,Millenial,Gen-Z
11322,10.0,1,1,1,1,2,10,10,1,1,1,1,0,1,0,91000.0,1546,2016,1,0,0,0,1,0,0
648,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,63000.0,1154,2017,1,0,0,0,0,1,0
13499,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,93000.0,877,2018,1,0,0,1,0,0,0
101,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,91000.0,1493,2016,1,0,0,1,0,0,0
8278,4.0,1,0,0,0,0,4,0,1,1,0,1,0,0,1,72000.0,1394,2017,0,1,0,1,0,0,0
10888,9.0,1,1,1,1,5,5,5,1,1,1,1,1,0,0,71000.0,1963,2015,1,0,0,0,1,0,0
14986,8.0,2,1,2,1,10,7,10,1,1,1,0,1,0,0,89000.0,1238,2017,1,0,0,1,0,0,0
6476,10.0,1,1,1,1,2,10,10,1,1,1,1,0,1,0,82000.0,1659,2016,1,0,0,1,0,0,0
14462,8.0,2,2,0,0,10,7,10,1,1,1,0,1,0,0,70000.0,1012,2018,1,0,0,1,0,0,0
15701,10.0,2,2,2,1,2,10,10,1,1,1,1,0,1,0,31000.0,2688,2013,0,1,0,1,0,0,0
15838,7.0,1,1,1,1,5,7,5,1,1,0,1,1,0,0,52000.0,1375,2017,1,0,0,0,0,1,0
1869,9.0,1,1,1,1,5,5,5,1,1,1,1,1,0,0,100000.0,1344,2017,1,0,0,1,0,0,0
5509,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,36000.0,953,2018,0,1,0,1,0,0,0
11472,5.0,2,1,0,0,10,5,10,1,1,1,1,1,0,0,44000.0,1079,2017,0,1,0,0,0,0,1
2417,3.0,2,1,2,1,2,7,10,1,1,0,1,0,1,0,53000.0,1521,2016,0,1,0,0,0,1,0
14630,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,111000.0,982,2018,0,1,0,1,0,0,0
15015,9.0,1,1,1,1,5,5,5,1,1,1,1,1,0,0,104000.0,1932,2015,1,0,0,1,0,0,0
2281,4.0,1,1,0,0,0,4,0,1,1,0,1,0,0,1,74000.0,1202,2017,0,1,0,0,1,0,0
7104,9.0,2,2,0,0,5,5,5,1,1,1,1,1,0,0,62000.0,1112,2017,0,1,0,1,0,0,0
2274,8.0,1,0,0,0,10,7,10,1,1,1,0,1,0,0,52000.0,1215,2017,1,0,0,1,0,0,0
5129,5.0,1,1,0,0,10,5,10,1,1,1,1,1,0,0,44000.0,1149,2017,0,1,0,0,1,0,0
10223,5.0,1,0,0,0,10,5,10,1,1,1,1,1,0,0,40000.0,1134,2017,0,1,0,0,0,1,0
5500,3.0,1,0,0,0,2,7,10,1,1,0,1,0,1,0,38000.0,1043,2018,0,1,0,0,1,0,0
653,4.0,1,0,0,0,0,4,0,1,1,0,1,0,0,1,34000.0,1181,2017,0,0,1,1,0,0,0
8891,5.0,1,0,0,0,10,5,10,1,1,1,1,1,0,0,41000.0,1849,2015,1,0,0,0,1,0,0
2464,1.0,1,0,1,1,5,10,20,1,0,0,1,0,1,0,65000.0,1224,2017,0,1,0,0,1,0,0
15672,7.0,1,0,0,0,5,7,5,1,1,0,1,1,0,0,76000.0,1626,2016,1,0,0,1,0,0,0
5802,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,100000.0,1650,2016,0,1,0,0,1,0,0
533,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,54000.0,965,2018,0,1,0,0,1,0,0
9694,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,49000.0,1219,2017,0,1,0,0,1,0,0
9090,7.0,1,1,1,1,5,7,5,1,1,0,1,1,0,0,65000.0,1029,2018,0,1,0,0,0,1,0
9015,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,50000.0,1492,2016,1,0,0,0,1,0,0
14637,1.0,1,1,1,1,5,10,20,1,0,0,1,0,1,0,55000.0,1045,2018,0,1,0,0,1,0,0
2886,4.0,1,0,0,0,0,4,0,1,1,0,1,0,0,1,72000.0,1186,2017,0,1,0,1,0,0,0
13219,3.0,2,0,0,0,2,7,10,1,1,0,1,0,1,0,32000.0,1133,2017,0,1,0,0,1,0,0
16442,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,66000.0,1568,2016,1,0,0,0,1,0,0
4119,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,70000.0,1340,2017,1,0,0,1,0,0,0
16439,9.0,1,1,1,1,5,5,5,1,1,1,1,1,0,0,50000.0,1785,2016,0,1,0,0,1,0,0
3678,3.0,1,0,0,0,2,7,10,1,1,0,1,0,1,0,65000.0,1020,2018,0,1,0,1,0,0,0
16884,4.0,2,1,0,0,0,4,0,1,1,0,1,0,0,1,34000.0,1928,2015,0,1,0,0,1,0,0
11380,4.0,1,1,0,0,0,4,0,1,1,0,1,0,0,1,73000.0,1841,2015,1,0,0,1,0,0,0
9554,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,58000.0,1116,2017,1,0,0,1,0,0,0
16468,4.0,1,1,0,0,0,4,0,1,1,0,1,0,0,1,35000.0,956,2018,0,1,0,0,0,0,1
16832,5.0,1,1,1,1,10,5,10,1,1,1,1,1,0,0,85000.0,1286,2017,1,0,0,0,1,0,0
442,7.0,1,1,1,1,5,7,5,1,1,0,1,1,0,0,87000.0,2167,2015,0,1,0,1,0,0,0
7172,3.0,2,1,1,1,2,7,10,1,1,0,1,0,1,0,33000.0,1505,2016,0,1,0,1,0,0,0
8085,4.0,1,0,0,0,0,4,0,1,1,0,1,0,0,1,53000.0,1495,2016,0,1,0,0,1,0,0
725,9.0,1,1,1,1,5,5,5,1,1,1,1,1,0,0,56000.0,1737,2016,1,0,0,0,1,0,0
5850,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,75000.0,1764,2016,1,0,0,1,0,0,0
14945,4.0,1,0,0,0,0,4,0,1,1,0,1,0,0,1,65000.0,1478,2016,1,0,0,1,0,0,0
5316,3.0,1,0,1,1,2,7,10,1,1,0,1,0,1,0,73000.0,931,2018,1,0,0,0,1,0,0
9193,1.0,2,1,1,1,5,10,20,1,0,0,1,0,1,0,54000.0,2624,2013,0,1,0,0,1,0,0
7356,9.0,1,1,0,0,5,5,5,1,1,1,1,1,0,0,45000.0,2586,2013,0,1,0,1,0,0,0
1271,9.0,1,1,1,1,5,5,5,1,1,1,1,1,0,0,84000.0,1128,2017,1,0,0,1,0,0,0
7244,8.0,2,2,1,1,10,7,10,1,1,1,0,1,0,0,69000.0,948,2018,0,1,0,0,0,1,0
12133,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,48000.0,1062,2018,0,1,0,0,0,1,0
6406,5.0,1,1,0,0,10,5,10,1,1,1,1,1,0,0,38000.0,1880,2015,1,0,0,0,1,0,0
15098,9.0,2,2,0,0,5,5,5,1,1,1,1,1,0,0,39000.0,1170,2017,0,1,0,0,0,0,1
11438,1.0,1,1,1,1,5,10,20,1,0,0,1,0,1,0,33000.0,1638,2016,1,0,0,0,0,1,0
14823,7.0,1,1,1,1,5,7,5,1,1,0,1,1,0,0,78000.0,1899,2015,1,0,0,1,0,0,0
13149,4.0,1,1,0,0,0,4,0,1,1,0,1,0,0,1,96000.0,1191,2017,0,1,0,0,1,0,0
12591,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,91000.0,1208,2017,0,0,1,1,0,0,0
15061,2.0,1,1,0,0,3,7,7,1,1,1,1,0,1,0,60000.0,941,2018,0,1,0,1,0,0,0
5488,9.0,1,1,0,0,5,5,5,1,1,1,1,1,0,0,92000.0,1959,2015,1,0,0,1,0,0,0
8210,3.0,1,0,1,1,2,7,10,1,1,0,1,0,1,0,63000.0,1586,2016,0,1,0,1,0,0,0
9480,8.0,1,0,1,1,10,7,10,1,1,1,0,1,0,0,51000.0,1212,2017,0,1,0,1,0,0,0
10925,10.0,1,1,0,0,2,10,10,1,1,1,1,0,1,0,40000.0,1147,2017,0,1,0,0,0,1,0
1611,2.0,2,2,2,1,3,7,7,1,1,1,1,0,1,0,112000.0,925,2018,0,1,0,1,0,0,0
229,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,58000.0,2000,2015,0,1,0,0,1,0,0
10566,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,46000.0,1230,2017,1,0,0,0,1,0,0
2972,5.0,1,1,1,1,10,5,10,1,1,1,1,1,0,0,44000.0,1326,2017,0,1,0,0,0,0,1
10920,10.0,1,1,1,1,2,10,10,1,1,1,1,0,1,0,46000.0,1093,2017,0,1,0,0,1,0,0
11249,9.0,1,1,1,1,5,5,5,1,1,1,1,1,0,0,52000.0,1632,2016,0,1,0,1,0,0,0
6145,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,60000.0,1372,2017,0,1,0,1,0,0,0
5487,10.0,1,1,1,1,2,10,10,1,1,1,1,0,1,0,68000.0,915,2018,0,1,0,0,1,0,0
422,5.0,2,2,0,0,10,5,10,1,1,1,1,1,0,0,57000.0,1589,2016,0,1,0,1,0,0,0
5608,3.0,2,2,2,1,2,7,10,1,1,0,1,0,1,0,87000.0,890,2018,1,0,0,0,1,0,0
8466,3.0,1,0,1,1,2,7,10,1,1,0,1,0,1,0,75000.0,1223,2017,1,0,0,1,0,0,0
6807,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,44000.0,1819,2015,1,0,0,1,0,0,0
13285,3.0,1,1,0,0,2,7,10,1,1,0,1,0,1,0,73000.0,1078,2017,1,0,0,0,1,0,0
4046,8.0,1,1,0,0,10,7,10,1,1,1,0,1,0,0,38000.0,943,2018,0,1,0,1,0,0,0
12453,4.0,1,0,0,0,0,4,0,1,1,0,1,0,0,1,64000.0,1666,2016,1,0,0,0,0,0,1
9697,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,53000.0,1153,2017,0,1,0,0,0,0,1
8157,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,68000.0,1790,2016,1,0,0,0,1,0,0
8312,5.0,1,1,1,1,10,5,10,1,1,1,1,1,0,0,81000.0,1615,2016,1,0,0,1,0,0,0
3042,4.0,2,2,0,0,0,4,0,1,1,0,1,0,0,1,74000.0,1286,2017,1,0,0,1,0,0,0
716,5.0,1,1,0,0,10,5,10,1,1,1,1,1,0,0,70000.0,992,2018,0,1,0,0,0,1,0
12729,5.0,1,1,1,1,10,5,10,1,1,1,1,1,0,0,91000.0,1447,2016,1,0,0,1,0,0,0
3662,9.0,1,1,0,0,5,5,5,1,1,1,1,1,0,0,55000.0,1206,2017,0,1,0,0,0,1,0
2276,6.0,2,1,0,0,0,3,0,1,1,1,0,0,0,1,35000.0,1007,2018,0,1,0,0,1,0,0
3517,5.0,1,1,1,1,10,5,10,1,1,1,1,1,0,0,119000.0,1778,2016,0,1,0,1,0,0,0
15402,4.0,1,1,0,0,0,4,0,1,1,0,1,0,0,1,56000.0,2274,2014,1,0,0,1,0,0,0
5415,8.0,2,2,2,1,10,7,10,1,1,1,0,1,0,0,66000.0,1141,2017,1,0,0,1,0,0,0
7654,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,44000.0,1840,2015,0,1,0,0,0,1,0
2467,1.0,1,0,1,1,5,10,20,1,0,0,1,0,1,0,85000.0,1340,2017,0,1,0,1,0,0,0
10048,2.0,2,2,2,1,3,7,7,1,1,1,1,0,1,0,34000.0,1121,2017,0,1,0,1,0,0,0
5183,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,85000.0,1085,2017,1,0,0,1,0,0,0
739,7.0,1,0,0,0,5,7,5,1,1,0,1,1,0,0,74000.0,1116,2017,1,0,0,0,1,0,0
9629,7.0,1,1,0,0,5,7,5,1,1,0,1,1,0,0,53000.0,906,2018,0,1,0,0,0,1,0
6885,7.0,1,0,1,1,5,7,5,1,1,0,1,1,0,0,41000.0,872,2018,1,0,0,1,0,0,0
4522,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,57000.0,1186,2017,0,1,0,1,0,0,0
16234,9.0,1,1,1,1,5,5,5,1,1,1,1,1,0,0,92000.0,892,2018,0,1,0,0,1,0,0
16870,1.0,1,0,1,1,5,10,20,1,0,0,1,0,1,0,75000.0,1328,2017,0,1,0,0,1,0,0
7669,8.0,1,1,0,0,10,7,10,1,1,1,0,1,0,0,61000.0,1144,2017,0,1,0,0,0,1,0
10735,5.0,1,1,1,1,10,5,10,1,1,1,1,1,0,0,55000.0,1892,2015,1,0,0,1,0,0,0
1546,7.0,2,1,2,1,5,7,5,1,1,0,1,1,0,0,31000.0,1848,2015,1,0,0,0,0,0,1
6159,4.0,1,1,0,0,0,4,0,1,1,0,1,0,0,1,92000.0,1722,2016,1,0,0,1,0,0,0
3644,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,55000.0,2385,2014,0,1,0,1,0,0,0
8743,2.0,1,1,0,0,3,7,7,1,1,1,1,0,1,0,80000.0,1164,2017,0,1,0,0,1,0,0
326,5.0,1,1,0,0,10,5,10,1,1,1,1,1,0,0,37000.0,921,2018,0,1,0,0,1,0,0
2824,3.0,1,0,0,0,2,7,10,1,1,0,1,0,1,0,45000.0,876,2018,0,1,0,0,0,0,1
1208,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,69000.0,1095,2017,1,0,0,1,0,0,0
16405,4.0,1,0,0,0,0,4,0,1,1,0,1,0,0,1,79000.0,1270,2017,1,0,0,1,0,0,0
9688,10.0,1,1,0,0,2,10,10,1,1,1,1,0,1,0,68000.0,1084,2017,0,1,0,1,0,0,0
4927,8.0,1,1,0,0,10,7,10,1,1,1,0,1,0,0,34000.0,2315,2014,0,1,0,0,0,0,1
10049,10.0,1,1,1,1,2,10,10,1,1,1,1,0,1,0,74000.0,1723,2016,1,0,0,1,0,0,0
16768,10.0,1,1,1,1,2,10,10,1,1,1,1,0,1,0,106000.0,1574,2016,1,0,0,0,1,0,0
15800,3.0,2,0,0,0,2,7,10,1,1,0,1,0,1,0,62000.0,1212,2017,0,1,0,0,1,0,0
6480,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,34000.0,1765,2016,1,0,0,1,0,0,0
891,2.0,1,0,0,0,3,7,7,1,1,1,1,0,1,0,49000.0,1650,2016,0,1,0,0,0,1,0
15706,5.0,1,1,1,1,10,5,10,1,1,1,1,1,0,0,48000.0,1147,2017,1,0,0,0,0,1,0
7090,8.0,1,0,0,0,10,7,10,1,1,1,0,1,0,0,32000.0,1330,2017,0,1,0,0,0,0,1
368,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,43000.0,1134,2017,1,0,0,0,0,1,0
4789,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,89000.0,1733,2016,1,0,0,1,0,0,0
15761,10.0,1,1,1,1,2,10,10,1,1,1,1,0,1,0,70000.0,890,2018,0,1,0,0,0,1,0
11772,7.0,1,0,1,1,5,7,5,1,1,0,1,1,0,0,113000.0,1515,2016,0,1,0,0,1,0,0
10274,2.0,2,2,2,1,3,7,7,1,1,1,1,0,1,0,101000.0,1479,2016,0,1,0,1,0,0,0
5712,5.0,1,1,0,0,10,5,10,1,1,1,1,1,0,0,59000.0,1066,2018,0,1,0,0,0,1,0
9776,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,64000.0,1001,2018,1,0,0,1,0,0,0
4506,4.0,1,0,0,0,0,4,0,1,1,0,1,0,0,1,36000.0,1059,2018,0,1,0,1,0,0,0
5746,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,88000.0,1095,2017,1,0,0,1,0,0,0
10434,4.0,1,0,0,0,0,4,0,1,1,0,1,0,0,1,46000.0,1876,2015,0,1,0,1,0,0,0
2217,6.0,1,0,0,0,0,3,0,1,1,1,0,0,0,1,78000.0,1639,2016,1,0,0,0,1,0,0
16038,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,63000.0,1066,2018,0,1,0,0,1,0,0
11693,9.0,1,0,1,1,5,5,5,1,1,1,1,1,0,0,66000.0,1360,2017,0,1,0,1,0,0,0
16441,3.0,1,1,1,1,2,7,10,1,1,0,1,0,1,0,87000.0,1149,2017,0,0,1,1,0,0,0
16688,1.0,2,1,2,1,5,10,20,1,0,0,1,0,1,0,99000.0,1773,2016,1,0,0,1,0,0,0
13111,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,35000.0,1194,2017,0,1,0,0,0,1,0
11679,4.0,1,0,0,0,0,4,0,1,1,0,1,0,0,1,50000.0,2665,2013,0,1,0,0,1,0,0
16341,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,43000.0,910,2018,0,1,0,1,0,0,0
3784,8.0,1,1,0,0,10,7,10,1,1,1,0,1,0,0,46000.0,1098,2017,0,0,1,1,0,0,0
16838,3.0,1,1,1,1,2,7,10,1,1,0,1,0,1,0,65000.0,1185,2017,0,1,0,1,0,0,0
1695,2.0,2,2,2,1,3,7,7,1,1,1,1,0,1,0,37000.0,1152,2017,0,1,0,1,0,0,0
13632,1.0,2,0,0,0,5,10,20,1,0,0,1,0,1,0,85000.0,1931,2015,0,1,0,0,1,0,0
6938,10.0,1,1,1,1,2,10,10,1,1,1,1,0,1,0,79000.0,1141,2017,1,0,0,1,0,0,0
14106,3.0,1,0,1,1,2,7,10,1,1,0,1,0,1,0,119000.0,1605,2016,1,0,0,1,0,0,0
11462,4.0,1,0,0,0,0,4,0,1,1,0,1,0,0,1,75000.0,1933,2015,1,0,0,0,1,0,0
10662,2.0,1,1,0,0,3,7,7,1,1,1,1,0,1,0,37000.0,1176,2017,0,1,0,1,0,0,0
1238,8.0,1,1,0,0,10,7,10,1,1,1,0,1,0,0,53000.0,1089,2017,0,1,0,0,0,0,1
9120,9.0,2,2,2,1,5,5,5,1,1,1,1,1,0,0,100000.0,1571,2016,1,0,0,0,1,0,0
9783,10.0,1,1,1,1,2,10,10,1,1,1,1,0,1,0,51000.0,1617,2016,1,0,0,1,0,0,0
10527,8.0,2,2,2,1,10,7,10,1,1,1,0,1,0,0,60000.0,875,2018,1,0,0,0,1,0,0
609,4.0,2,0,0,0,0,4,0,1,1,0,1,0,0,1,41000.0,1164,2017,0,1,0,0,1,0,0
810,9.0,1,1,1,1,5,5,5,1,1,1,1,1,0,0,69000.0,1627,2016,0,1,0,0,1,0,0
4496,4.0,1,0,0,0,0,4,0,1,1,0,1,0,0,1,41000.0,973,2018,0,1,0,0,0,1,0
5818,3.0,2,2,1,1,2,7,10,1,1,0,1,0,1,0,51000.0,914,2018,1,0,0,1,0,0,0
9174,8.0,2,1,2,1,10,7,10,1,1,1,0,1,0,0,36000.0,1516,2016,1,0,0,0,0,1,0
4303,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,68000.0,1188,2017,0,1,0,1,0,0,0
6536,7.0,1,1,0,0,5,7,5,1,1,0,1,1,0,0,77000.0,1221,2017,1,0,0,1,0,0,0
6571,1.0,1,0,1,1,5,10,20,1,0,0,1,0,1,0,103000.0,1346,2017,1,0,0,1,0,0,0
4003,3.0,1,0,0,0,2,7,10,1,1,0,1,0,1,0,71000.0,1161,2017,1,0,0,1,0,0,0
8289,1.0,1,1,0,0,5,10,20,1,0,0,1,0,1,0,86000.0,1833,2015,1,0,0,0,1,0,0
11984,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,55000.0,1080,2017,0,1,0,0,1,0,0
5653,9.0,1,1,0,0,5,5,5,1,1,1,1,1,0,0,57000.0,1051,2018,0,1,0,1,0,0,0
16656,4.0,1,1,0,0,0,4,0,1,1,0,1,0,0,1,35000.0,2279,2014,0,1,0,0,1,0,0
5644,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,65000.0,1009,2018,0,1,0,1,0,0,0
13293,7.0,2,2,2,1,5,7,5,1,1,0,1,1,0,0,69000.0,1094,2017,0,1,0,0,0,1,0
11726,9.0,1,1,1,1,5,5,5,1,1,1,1,1,0,0,84000.0,1429,2017,1,0,0,0,1,0,0
1455,3.0,1,1,1,1,2,7,10,1,1,0,1,0,1,0,35000.0,2655,2013,1,0,0,0,1,0,0
7771,4.0,2,0,0,0,0,4,0,1,1,0,1,0,0,1,102000.0,1166,2017,1,0,0,1,0,0,0
14962,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,67000.0,1491,2016,1,0,0,0,1,0,0
9146,5.0,2,2,2,1,10,5,10,1,1,1,1,1,0,0,112000.0,1507,2016,1,0,0,0,1,0,0
6079,4.0,1,1,0,0,0,4,0,1,1,0,1,0,0,1,56000.0,1326,2017,0,1,0,1,0,0,0
6066,7.0,1,0,1,1,5,7,5,1,1,0,1,1,0,0,42000.0,1287,2017,0,1,0,0,1,0,0
8252,7.0,1,1,0,0,5,7,5,1,1,0,1,1,0,0,34000.0,1408,2017,0,1,0,1,0,0,0
1642,1.0,1,0,0,0,5,10,20,1,0,0,1,0,1,0,72000.0,893,2018,1,0,0,1,0,0,0
3980,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,35000.0,899,2018,1,0,0,0,0,1,0
9960,6.0,2,2,0,0,0,3,0,1,1,1,0,0,0,1,64000.0,2176,2014,1,0,0,1,0,0,0
10357,7.0,1,1,1,1,5,7,5,1,1,0,1,1,0,0,84000.0,1090,2017,1,0,0,0,1,0,0
5360,2.0,1,1,0,0,3,7,7,1,1,1,1,0,1,0,61000.0,1128,2017,0,1,0,0,0,0,1
12403,2.0,1,1,0,0,3,7,7,1,1,1,1,0,1,0,57000.0,1001,2018,0,1,0,1,0,0,0
3687,5.0,1,1,1,1,10,5,10,1,1,1,1,1,0,0,39000.0,1161,2017,1,0,0,0,1,0,0
4696,4.0,1,0,0,0,0,4,0,1,1,0,1,0,0,1,33000.0,1039,2018,0,1,0,0,1,0,0
10221,9.0,2,2,2,1,5,5,5,1,1,1,1,1,0,0,32000.0,1714,2016,0,1,0,0,1,0,0
13832,3.0,1,1,1,1,2,7,10,1,1,0,1,0,1,0,64000.0,1755,2016,0,1,0,0,1,0,0
11227,2.0,1,1,0,0,3,7,7,1,1,1,1,0,1,0,31000.0,1006,2018,0,1,0,0,0,1,0
3761,7.0,1,1,1,1,5,7,5,1,1,0,1,1,0,0,85000.0,963,2018,0,1,0,0,1,0,0
8994,8.0,2,2,1,1,10,7,10,1,1,1,0,1,0,0,52000.0,1318,2017,0,1,0,1,0,0,0
15778,2.0,1,1,0,0,3,7,7,1,1,1,1,0,1,0,74000.0,878,2018,0,1,0,1,0,0,0
16771,5.0,1,1,1,1,10,5,10,1,1,1,1,1,0,0,57000.0,949,2018,0,1,0,0,1,0,0
2229,2.0,2,2,2,1,3,7,7,1,1,1,1,0,1,0,96000.0,2433,2014,1,0,0,0,1,0,0
7423,3.0,1,1,1,1,2,7,10,1,1,0,1,0,1,0,60000.0,1794,2016,0,1,0,1,0,0,0
15598,1.0,2,0,2,1,5,10,20,1,0,0,1,0,1,0,82000.0,1419,2017,1,0,0,0,1,0,0
16590,7.0,2,1,2,1,5,7,5,1,1,0,1,1,0,0,51000.0,1400,2017,0,0,1,1,0,0,0
519,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,55000.0,1049,2018,0,1,0,0,1,0,0
5726,8.0,2,0,2,1,10,7,10,1,1,1,0,1,0,0,88000.0,1484,2016,1,0,0,0,1,0,0
7349,7.0,1,0,1,1,5,7,5,1,1,0,1,1,0,0,41000.0,1869,2015,1,0,0,0,1,0,0
12743,5.0,2,2,2,1,10,5,10,1,1,1,1,1,0,0,69000.0,1706,2016,1,0,0,0,0,0,1
1124,3.0,1,0,0,0,2,7,10,1,1,0,1,0,1,0,40000.0,1066,2018,0,1,0,0,0,1,0
7101,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,85000.0,1521,2016,0,1,0,0,1,0,0
4949,10.0,1,0,1,1,2,10,10,1,1,1,1,0,1,0,65000.0,1225,2017,1,0,0,0,1,0,0
5935,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,61000.0,1311,2017,0,1,0,1,0,0,0
2797,10.0,1,1,1,1,2,10,10,1,1,1,1,0,1,0,62000.0,1023,2018,0,1,0,1,0,0,0
16777,1.0,1,0,1,1,5,10,20,1,0,0,1,0,1,0,69000.0,1756,2016,0,1,0,0,0,1,0
2305,5.0,1,1,1,1,10,5,10,1,1,1,1,1,0,0,38000.0,1321,2017,0,1,0,0,0,1,0
8651,5.0,1,1,1,1,10,5,10,1,1,1,1,1,0,0,118000.0,1373,2017,1,0,0,1,0,0,0
782,9.0,1,1,0,0,5,5,5,1,1,1,1,1,0,0,34000.0,1373,2017,0,1,0,1,0,0,0
539,8.0,1,1,0,0,10,7,10,1,1,1,0,1,0,0,72000.0,2666,2013,1,0,0,0,0,1,0
11635,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,75000.0,1445,2016,1,0,0,0,1,0,0
9860,4.0,1,0,0,0,0,4,0,1,1,0,1,0,0,1,33000.0,1076,2018,1,0,0,0,1,0,0
7712,2.0,1,0,1,1,3,7,7,1,1,1,1,0,1,0,102000.0,1855,2015,0,1,0,1,0,0,0
5547,7.0,2,1,2,1,5,7,5,1,1,0,1,1,0,0,72000.0,1384,2017,0,1,0,1,0,0,0
16372,9.0,1,1,1,1,5,5,5,1,1,1,1,1,0,0,50000.0,1154,2017,0,1,0,1,0,0,0
4906,4.0,1,1,0,0,0,4,0,1,1,0,1,0,0,1,82000.0,1878,2015,0,1,0,0,1,0,0
9812,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,40000.0,1112,2017,1,0,0,0,1,0,0
4751,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,79000.0,1344,2017,0,1,0,0,1,0,0
12638,7.0,1,0,0,0,5,7,5,1,1,0,1,1,0,0,73000.0,2024,2015,0,1,0,0,1,0,0
10010,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,43000.0,1403,2017,0,1,0,0,1,0,0
14370,7.0,1,0,1,1,5,7,5,1,1,0,1,1,0,0,90000.0,922,2018,1,0,0,1,0,0,0
8857,5.0,1,1,0,0,10,5,10,1,1,1,1,1,0,0,31000.0,1146,2017,0,1,0,0,1,0,0
14019,10.0,1,1,0,0,2,10,10,1,1,1,1,0,1,0,39000.0,1107,2017,1,0,0,0,1,0,0
14872,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,35000.0,1757,2016,1,0,0,0,0,0,1
5523,4.0,1,1,0,0,0,4,0,1,1,0,1,0,0,1,55000.0,1072,2018,0,1,0,0,0,1,0
12892,2.0,1,1,0,0,3,7,7,1,1,1,1,0,1,0,70000.0,1098,2017,1,0,0,0,1,0,0
12055,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,53000.0,1592,2016,0,1,0,0,1,0,0
1951,7.0,2,2,2,1,5,7,5,1,1,0,1,1,0,0,55000.0,986,2018,1,0,0,1,0,0,0
15904,6.0,1,0,0,0,0,3,0,1,1,1,0,0,0,1,89000.0,883,2018,0,1,0,1,0,0,0
10486,9.0,2,1,2,1,5,5,5,1,1,1,1,1,0,0,84000.0,1809,2015,1,0,0,1,0,0,0
9678,4.0,1,0,0,0,0,4,0,1,1,0,1,0,0,1,38000.0,1029,2018,1,0,0,0,0,1,0
4866,5.0,1,1,0,0,10,5,10,1,1,1,1,1,0,0,31000.0,1037,2018,0,1,0,0,0,0,1
6777,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,73000.0,1738,2016,1,0,0,0,1,0,0
