id_offer,offer_successful,reward,duration,difficulty,offer_bogo,offer_discount,income,membership_days,gender_F,gender_M,gender_O,Baby_Boomer,Gen-X,Millenial,Gen-Z
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.5,1840,1,0,0,1,0,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.6777777777777777,1565,1,0,0,0,1,0,0
1.0,0,0.375,1.0,1.0,0,1,0.2777777777777778,1829,1,0,0,0,1,0,0
9.0,1,0.375,0.0,0.0,1,0,0.5222222222222223,1008,0,1,0,1,0,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.6777777777777777,1165,0,1,0,0,1,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.5,1209,0,1,0,1,0,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.34444444444444444,1025,0,1,0,0,0,1,0
9.0,0,0.375,0.0,0.0,1,0,0.30000000000000004,2190,0,1,0,0,1,0,0
3.0,0,0.0,0.40000000000000013,0.3333333333333333,0,1,0.055555555555555525,1216,0,1,0,0,0,1,0
1.0,1,0.375,1.0,1.0,0,1,0.4222222222222223,1203,0,0,1,0,1,0,0
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.14444444444444443,1830,0,1,0,0,0,1,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.7333333333333333,2300,1,0,0,0,1,0,0
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.1333333333333333,2397,0,1,0,0,1,0,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.3666666666666667,1235,0,1,0,1,0,0,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.5555555555555556,908,1,0,0,1,0,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.5555555555555556,1556,0,1,0,1,0,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.07777777777777778,1018,0,1,0,1,0,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.5222222222222223,1181,1,0,0,0,1,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.47777777777777775,1729,0,1,0,1,0,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.28888888888888886,1017,0,1,0,0,1,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.3666666666666667,1056,0,1,0,1,0,0,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.08888888888888885,2578,1,0,0,0,1,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.37777777777777777,1384,1,0,0,0,0,1,0
1.0,1,0.375,1.0,1.0,0,1,0.23333333333333328,1509,1,0,0,1,0,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.21111111111111114,1629,1,0,0,1,0,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.23333333333333328,1126,1,0,0,1,0,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.37777777777777777,1084,1,0,0,1,0,0,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.6,1669,1,0,0,1,0,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.28888888888888886,2209,1,0,0,1,0,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.5444444444444444,1733,0,1,0,1,0,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.09999999999999998,2590,0,1,0,0,1,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.6111111111111112,1099,1,0,0,0,1,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.6111111111111112,1177,0,1,0,1,0,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.1111111111111111,1300,1,0,0,0,1,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.7111111111111111,1501,0,1,0,1,0,0,0
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.4111111111111111,974,0,1,0,1,0,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.28888888888888886,1137,0,1,0,0,1,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.6444444444444445,1802,1,0,0,0,1,0,0
9.0,1,0.375,0.0,0.0,1,0,0.5777777777777778,1444,1,0,0,1,0,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.08888888888888885,1092,0,1,0,0,0,0,1
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.9777777777777777,1163,0,1,0,1,0,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.7555555555555556,2000,0,1,0,0,1,0,0
1.0,0,0.375,1.0,1.0,0,1,0.48888888888888893,1212,0,1,0,1,0,0,0
1.0,1,0.375,1.0,1.0,0,1,0.04444444444444445,1051,1,0,0,1,0,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.2222222222222222,1004,1,0,0,0,0,0,1
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.2222222222222222,1103,1,0,0,1,0,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.2666666666666666,1470,1,0,0,1,0,0,0
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.18888888888888888,1579,1,0,0,1,0,0,0
9.0,0,0.375,0.0,0.0,1,0,0.07777777777777778,1033,0,1,0,1,0,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.9555555555555556,1771,0,1,0,1,0,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.16666666666666663,1190,1,0,0,0,0,1,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.08888888888888885,1006,0,1,0,0,0,1,0
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.4666666666666667,1082,0,1,0,1,0,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.4666666666666667,1479,0,1,0,0,0,0,1
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.5333333333333333,1170,1,0,0,1,0,0,0
9.0,1,0.375,0.0,0.0,1,0,0.6555555555555556,1465,1,0,0,1,0,0,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.055555555555555525,1157,0,1,0,0,0,0,1
10.0,0,0.0,1.0,0.3333333333333333,0,1,0.16666666666666663,1623,0,1,0,0,0,1,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.8222222222222223,1515,1,0,0,1,0,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.38888888888888884,999,0,1,0,0,0,0,1
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.06666666666666665,1248,0,1,0,0,1,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.9444444444444445,922,1,0,0,1,0,0,0
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.12222222222222223,1648,0,1,0,0,1,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.1333333333333333,1304,1,0,0,0,1,0,0
1.0,0,0.375,1.0,1.0,0,1,0.23333333333333328,1210,1,0,0,1,0,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.4111111111111111,1447,0,1,0,0,1,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.5888888888888889,1895,1,0,0,0,1,0,0
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.5222222222222223,1567,1,0,0,0,1,0,0
9.0,1,0.375,0.0,0.0,1,0,0.7000000000000001,1172,1,0,0,1,0,0,0
1.0,0,0.375,1.0,1.0,0,1,0.21111111111111114,1713,0,1,0,1,0,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.4444444444444444,1141,1,0,0,0,1,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.2666666666666666,2587,0,1,0,1,0,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.4666666666666667,1801,0,1,0,0,1,0,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.0222222222222222,1123,1,0,0,0,1,0,0
7.0,0,0.375,0.40000000000000013,0.0,1,0,0.15555555555555556,1144,0,1,0,0,0,1,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.7111111111111111,1051,0,1,0,0,1,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.055555555555555525,925,0,1,0,1,0,0,0
1.0,0,0.375,1.0,1.0,0,1,0.04444444444444445,1224,0,1,0,0,1,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.1777777777777778,2350,1,0,0,1,0,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.2777777777777778,1442,0,1,0,0,1,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.1777777777777778,922,0,1,0,0,1,0,0
3.0,0,0.0,0.40000000000000013,0.3333333333333333,0,1,0.0222222222222222,915,0,1,0,0,0,0,1
9.0,1,0.375,0.0,0.0,1,0,0.4666666666666667,1163,0,1,0,0,1,0,0
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.055555555555555525,982,0,1,0,0,1,0,0
2.0,0,0.125,0.40000000000000013,0.13333333333333336,0,1,0.12222222222222223,1104,0,1,0,0,0,1,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.4111111111111111,1010,0,1,0,0,0,0,1
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.25555555555555554,1481,0,1,0,0,1,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.9888888888888888,1102,1,0,0,1,0,0,0
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.16666666666666663,2135,0,1,0,1,0,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.4555555555555556,1972,1,0,0,1,0,0,0
9.0,0,0.375,0.0,0.0,1,0,0.1111111111111111,2423,0,1,0,1,0,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.08888888888888885,1409,0,1,0,0,1,0,0
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.4444444444444444,992,0,1,0,0,1,0,0
3.0,0,0.0,0.40000000000000013,0.3333333333333333,0,1,0.1111111111111111,1039,0,1,0,0,0,1,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.16666666666666663,915,0,1,0,0,0,1,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.4444444444444444,1746,1,0,0,0,1,0,0
9.0,0,0.375,0.0,0.0,1,0,0.33333333333333337,929,1,0,0,0,1,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.2777777777777778,1719,1,0,0,1,0,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.1777777777777778,1848,0,1,0,0,1,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.4666666666666667,1955,1,0,0,0,1,0,0
1.0,1,0.375,1.0,1.0,0,1,0.8333333333333334,1265,1,0,0,1,0,0,0
1.0,0,0.375,1.0,1.0,0,1,0.4444444444444444,1008,0,1,0,0,0,0,1
9.0,1,0.375,0.0,0.0,1,0,0.2222222222222222,1947,0,1,0,0,0,1,0
9.0,0,0.375,0.0,0.0,1,0,0.04444444444444445,1145,1,0,0,0,1,0,0
7.0,0,0.375,0.40000000000000013,0.0,1,0,0.3666666666666667,875,1,0,0,1,0,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.43333333333333335,1304,0,0,1,0,1,0,0
1.0,1,0.375,1.0,1.0,0,1,0.3222222222222222,1146,1,0,0,0,1,0,0
1.0,1,0.375,1.0,1.0,0,1,0.4444444444444444,987,0,1,0,0,1,0,0
1.0,0,0.375,1.0,1.0,0,1,0.3666666666666667,1690,0,1,0,0,1,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.43333333333333335,2694,0,1,0,1,0,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.04444444444444445,1019,0,1,0,0,1,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.5555555555555556,1335,1,0,0,1,0,0,0
1.0,0,0.375,1.0,1.0,0,1,0.15555555555555556,1796,0,1,0,1,0,0,0
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.5777777777777778,1088,1,0,0,1,0,0,0
1.0,0,0.375,1.0,1.0,0,1,0.38888888888888884,1049,0,1,0,0,1,0,0
1.0,1,0.375,1.0,1.0,0,1,0.8111111111111112,1059,1,0,0,0,1,0,0
7.0,0,0.375,0.40000000000000013,0.0,1,0,0.37777777777777777,946,0,1,0,0,1,0,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.033333333333333326,1794,0,1,0,1,0,0,0
3.0,0,0.0,0.40000000000000013,0.3333333333333333,0,1,0.4444444444444444,987,0,1,0,0,1,0,0
1.0,1,0.375,1.0,1.0,0,1,0.19999999999999996,1670,1,0,0,0,1,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.23333333333333328,1137,0,1,0,1,0,0,0
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.2777777777777778,1196,0,1,0,0,1,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.5777777777777778,1434,0,1,0,1,0,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.7333333333333333,1179,0,1,0,1,0,0,0
9.0,1,0.375,0.0,0.0,1,0,0.5888888888888889,1271,1,0,0,0,1,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.1777777777777778,1751,0,1,0,1,0,0,0
9.0,1,0.375,0.0,0.0,1,0,0.1777777777777778,1375,0,1,0,0,1,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.23333333333333328,876,0,1,0,1,0,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.4,1582,0,1,0,0,1,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.055555555555555525,1558,1,0,0,0,0,1,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.8222222222222223,1171,1,0,0,0,1,0,0
1.0,1,0.375,1.0,1.0,0,1,0.3222222222222222,1377,1,0,0,0,1,0,0
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.1111111111111111,2208,1,0,0,0,0,0,1
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.2666666666666666,1229,0,1,0,1,0,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.8777777777777779,1610,1,0,0,1,0,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.2666666666666666,881,0,1,0,0,0,1,0
1.0,0,0.375,1.0,1.0,0,1,0.4111111111111111,2653,0,1,0,0,0,1,0
1.0,0,0.375,1.0,1.0,0,1,0.5333333333333333,1762,1,0,0,1,0,0,0
9.0,1,0.375,0.0,0.0,1,0,0.0,1212,1,0,0,0,0,1,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.38888888888888884,2363,0,1,0,1,0,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.1777777777777778,1060,1,0,0,1,0,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.055555555555555525,1208,0,1,0,0,0,0,1
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.5222222222222223,1693,1,0,0,1,0,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.5333333333333333,1001,0,1,0,1,0,0,0
9.0,1,0.375,0.0,0.0,1,0,0.15555555555555556,931,0,1,0,0,1,0,0
1.0,0,0.375,1.0,1.0,0,1,0.3111111111111111,1202,1,0,0,0,1,0,0
10.0,0,0.0,1.0,0.3333333333333333,0,1,0.4111111111111111,956,0,1,0,1,0,0,0
3.0,0,0.0,0.40000000000000013,0.3333333333333333,0,1,0.6777777777777777,1127,1,0,0,0,1,0,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.5,1158,0,1,0,1,0,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.5444444444444444,1858,0,1,0,0,1,0,0
9.0,0,0.375,0.0,0.0,1,0,0.2666666666666666,1077,0,1,0,0,0,0,1
9.0,0,0.375,0.0,0.0,1,0,0.5333333333333333,1856,1,0,0,0,1,0,0
1.0,0,0.375,1.0,1.0,0,1,0.6777777777777777,940,1,0,0,0,1,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.7111111111111111,1813,0,1,0,1,0,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.33333333333333337,1498,1,0,0,0,0,0,1
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.7000000000000001,1617,1,0,0,1,0,0,0
1.0,0,0.375,1.0,1.0,0,1,0.15555555555555556,2316,0,1,0,1,0,0,0
3.0,0,0.0,0.40000000000000013,0.3333333333333333,0,1,0.3555555555555555,983,0,1,0,0,1,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.3555555555555555,1568,1,0,0,1,0,0,0
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.5,1921,1,0,0,1,0,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.1777777777777778,1377,0,1,0,1,0,0,0
9.0,0,0.375,0.0,0.0,1,0,0.07777777777777778,1226,0,1,0,0,1,0,0
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.4444444444444444,1064,0,1,0,0,1,0,0
7.0,0,0.375,0.40000000000000013,0.0,1,0,0.7000000000000001,1140,1,0,0,1,0,0,0
10.0,0,0.0,1.0,0.3333333333333333,0,1,0.21111111111111114,1039,1,0,0,1,0,0,0
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.33333333333333337,1365,1,0,0,0,1,0,0
9.0,1,0.375,0.0,0.0,1,0,0.7000000000000001,884,1,0,0,0,1,0,0
1.0,1,0.375,1.0,1.0,0,1,0.07777777777777778,1171,1,0,0,0,1,0,0
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.47777777777777775,1659,1,0,0,1,0,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.6222222222222222,1203,1,0,0,0,1,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.5333333333333333,1000,0,1,0,1,0,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.33333333333333337,1017,0,1,0,1,0,0,0
1.0,0,0.375,1.0,1.0,0,1,0.23333333333333328,1015,1,0,0,1,0,0,0
1.0,1,0.375,1.0,1.0,0,1,0.6777777777777777,1722,1,0,0,0,1,0,0
9.0,0,0.375,0.0,0.0,1,0,0.011111111111111072,988,1,0,0,0,0,0,1
7.0,0,0.375,0.40000000000000013,0.0,1,0,0.25555555555555554,2247,0,1,0,0,0,1,0
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.04444444444444445,2578,0,1,0,1,0,0,0
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.888888888888889,1073,1,0,0,1,0,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.6444444444444445,968,1,0,0,1,0,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.8222222222222223,1115,0,1,0,1,0,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.8444444444444444,1864,1,0,0,1,0,0,0
9.0,0,0.375,0.0,0.0,1,0,0.6,1163,1,0,0,0,1,0,0
1.0,1,0.375,1.0,1.0,0,1,0.4555555555555556,1466,1,0,0,0,1,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.5444444444444444,1293,1,0,0,0,1,0,0
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.21111111111111114,961,1,0,0,0,0,0,1
7.0,0,0.375,0.40000000000000013,0.0,1,0,0.19999999999999996,938,0,1,0,0,1,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.5555555555555556,1204,0,1,0,1,0,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.5777777777777778,1311,1,0,0,1,0,0,0
7.0,0,0.375,0.40000000000000013,0.0,1,0,0.06666666666666665,974,0,1,0,0,1,0,0
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.1333333333333333,1902,0,1,0,0,0,1,0
9.0,0,0.375,0.0,0.0,1,0,0.12222222222222223,879,0,1,0,0,0,0,1
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.19999999999999996,983,0,1,0,0,1,0,0
1.0,1,0.375,1.0,1.0,0,1,0.8333333333333334,929,0,1,0,0,1,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.2666666666666666,1797,0,1,0,1,0,0,0
3.0,0,0.0,0.40000000000000013,0.3333333333333333,0,1,0.4444444444444444,1183,0,1,0,0,1,0,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.07777777777777778,2018,0,1,0,0,0,1,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.4555555555555556,1105,0,1,0,1,0,0,0
1.0,0,0.375,1.0,1.0,0,1,0.3222222222222222,1064,0,1,0,0,0,0,1
10.0,0,0.0,1.0,0.3333333333333333,0,1,0.0222222222222222,1096,0,1,0,1,0,0,0
2.0,0,0.125,0.40000000000000013,0.13333333333333336,0,1,0.09999999999999998,1063,1,0,0,1,0,0,0
10.0,0,0.0,1.0,0.3333333333333333,0,1,0.06666666666666665,991,0,1,0,0,0,1,0
3.0,0,0.0,0.40000000000000013,0.3333333333333333,0,1,0.4555555555555556,2162,0,1,0,0,1,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.37777777777777777,1778,0,1,0,1,0,0,0
2.0,0,0.125,0.40000000000000013,0.13333333333333336,0,1,0.23333333333333328,978,0,1,0,1,0,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.3222222222222222,1273,0,1,0,0,0,0,1
2.0,0,0.125,0.40000000000000013,0.13333333333333336,0,1,0.24444444444444446,1202,0,1,0,0,0,1,0
10.0,0,0.0,1.0,0.3333333333333333,0,1,0.19999999999999996,1006,0,1,0,0,0,1,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.21111111111111114,1540,0,1,0,1,0,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.06666666666666665,2124,0,1,0,1,0,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.16666666666666663,1184,0,1,0,0,0,0,1
1.0,1,0.375,1.0,1.0,0,1,0.2222222222222222,1208,0,1,0,1,0,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.5444444444444444,1064,0,1,0,1,0,0,0
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.7444444444444444,912,1,0,0,1,0,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.6,1453,0,1,0,1,0,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.6777777777777777,1758,0,1,0,0,1,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.9555555555555556,1163,0,1,0,1,0,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.34444444444444444,934,0,1,0,0,1,0,0
3.0,0,0.0,0.40000000000000013,0.3333333333333333,0,1,0.4222222222222223,1072,0,1,0,0,1,0,0
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.0222222222222222,1051,0,1,0,1,0,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.09999999999999998,879,1,0,0,0,1,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.5111111111111111,1150,1,0,0,0,1,0,0
7.0,0,0.375,0.40000000000000013,0.0,1,0,0.3111111111111111,978,0,1,0,1,0,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.3111111111111111,1010,1,0,0,0,0,0,1
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.3111111111111111,1110,1,0,0,0,1,0,0
9.0,0,0.375,0.0,0.0,1,0,0.08888888888888885,897,0,1,0,1,0,0,0
7.0,0,0.375,0.40000000000000013,0.0,1,0,0.4444444444444444,970,0,1,0,0,0,0,1
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.3666666666666667,1013,0,1,0,0,0,0,1
1.0,1,0.375,1.0,1.0,0,1,0.5111111111111111,1247,0,1,0,1,0,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.21111111111111114,1522,0,1,0,0,0,0,1
9.0,0,0.375,0.0,0.0,1,0,0.47777777777777775,998,1,0,0,0,1,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.08888888888888885,1306,1,0,0,0,0,0,1
9.0,1,0.375,0.0,0.0,1,0,0.5222222222222223,1471,1,0,0,0,1,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.18888888888888888,1870,0,1,0,0,1,0,0
9.0,1,0.375,0.0,0.0,1,0,0.5111111111111111,1445,0,1,0,0,1,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.23333333333333328,2342,0,1,0,0,1,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.38888888888888884,1859,0,1,0,0,1,0,0
2.0,0,0.125,0.40000000000000013,0.13333333333333336,0,1,0.24444444444444446,1440,0,1,0,1,0,0,0
1.0,0,0.375,1.0,1.0,0,1,0.16666666666666663,1072,0,1,0,1,0,0,0
2.0,0,0.125,0.40000000000000013,0.13333333333333336,0,1,0.4666666666666667,878,0,1,0,0,1,0,0
1.0,1,0.375,1.0,1.0,0,1,0.6777777777777777,1058,1,0,0,1,0,0,0
8.0,0,1.0,0.40000000000000013,0.3333333333333333,1,0,0.15555555555555556,1757,0,1,0,0,1,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.43333333333333335,1816,0,1,0,1,0,0,0
9.0,0,0.375,0.0,0.0,1,0,0.6111111111111112,1111,0,1,0,1,0,0,0
1.0,0,0.375,1.0,1.0,0,1,0.30000000000000004,963,0,1,0,1,0,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.2777777777777778,1746,0,1,0,0,1,0,0
5.0,0,1.0,0.0,0.3333333333333333,1,0,0.18888888888888888,2664,0,1,0,0,1,0,0
9.0,1,0.375,0.0,0.0,1,0,0.3666666666666667,927,1,0,0,0,1,0,0
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.5444444444444444,1331,0,1,0,1,0,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.6111111111111112,1175,0,1,0,0,1,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.3555555555555555,1178,0,1,0,0,1,0,0
7.0,1,0.375,0.40000000000000013,0.0,1,0,0.6111111111111112,1569,1,0,0,0,1,0,0
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.4666666666666667,1694,1,0,0,1,0,0,0
8.0,1,1.0,0.40000000000000013,0.3333333333333333,1,0,0.9,1592,1,0,0,1,0,0,0
5.0,1,1.0,0.0,0.3333333333333333,1,0,0.3555555555555555,1668,0,1,0,1,0,0,0
10.0,1,0.0,1.0,0.3333333333333333,0,1,0.6111111111111112,1911,1,0,0,1,0,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.4444444444444444,1243,0,1,0,0,1,0,0
2.0,1,0.125,0.40000000000000013,0.13333333333333336,0,1,0.1333333333333333,880,0,1,0,0,1,0,0
1.0,1,0.375,1.0,1.0,0,1,0.6,1636,1,0,0,1,0,0,0
9.0,0,0.375,0.0,0.0,1,0,0.5111111111111111,1198,0,1,0,1,0,0,0
9.0,1,0.375,0.0,0.0,1,0,0.34444444444444444,876,0,1,0,0,0,0,1
3.0,1,0.0,0.40000000000000013,0.3333333333333333,0,1,0.48888888888888893,1955,1,0,0,0,1,0,0
