id_customer,income,membership_days,membership_year,gender_F,gender_M,gender_O,Baby_Boomer,Gen-X,Millenial,Gen-Z
2160,59000.0,2643,2013,0,1,0,0,0,1,0
10532,58000.0,1202,2017,1,0,0,0,1,0,0
6932,96000.0,925,2018,1,0,0,1,0,0,0
8807,69000.0,1828,2015,1,0,0,0,0,1,0
2106,117000.0,1520,2016,1,0,0,1,0,0,0
2559,67000.0,956,2018,0,1,0,1,0,0,0
16477,32000.0,1028,2018,0,1,0,0,1,0,0
4090,42000.0,1902,2015,0,1,0,0,0,1,0
16234,92000.0,892,2018,0,1,0,0,1,0,0
9076,73000.0,1671,2016,0,1,0,1,0,0,0
16453,75000.0,1158,2017,0,1,0,1,0,0,0
6616,51000.0,1260,2017,0,1,0,1,0,0,0
12597,32000.0,1047,2018,0,1,0,1,0,0,0
6136,48000.0,946,2018,0,1,0,0,1,0,0
1077,79000.0,1858,2015,0,1,0,0,1,0,0
3229,61000.0,1616,2016,0,1,0,1,0,0,0
10421,54000.0,1077,2018,0,1,0,0,0,0,1
8094,64000.0,1647,2016,1,0,0,1,0,0,0
10089,61000.0,1019,2018,1,0,0,1,0,0,0
3251,78000.0,1856,2015,1,0,0,0,1,0,0
7986,91000.0,940,2018,1,0,0,0,1,0,0
15218,94000.0,1813,2015,0,1,0,1,0,0,0
4829,60000.0,1498,2016,1,0,0,0,0,0,1
16190,72000.0,1021,2018,1,0,0,0,0,1,0
6817,93000.0,1617,2016,1,0,0,1,0,0,0
2300,44000.0,2316,2014,0,1,0,1,0,0,0
7687,62000.0,983,2018,0,1,0,0,1,0,0
1426,62000.0,1568,2016,1,0,0,1,0,0,0
1572,42000.0,1384,2017,1,0,0,0,1,0,0
13139,51000.0,904,2018,0,1,0,1,0,0,0
9387,75000.0,1921,2015,1,0,0,1,0,0,0
11482,46000.0,1377,2017,0,1,0,1,0,0,0
13760,37000.0,1226,2017,0,1,0,0,1,0,0
16602,58000.0,948,2018,0,1,0,0,0,1,0
9856,67000.0,1845,2015,0,1,0,1,0,0,0
11285,70000.0,1064,2018,0,1,0,0,1,0,0
431,93000.0,1140,2017,1,0,0,1,0,0,0
1044,49000.0,1039,2018,1,0,0,1,0,0,0
9709,60000.0,1365,2017,1,0,0,0,1,0,0
12708,75000.0,1905,2015,0,1,0,1,0,0,0
15407,88000.0,1146,2017,0,1,0,1,0,0,0
603,62000.0,1102,2017,1,0,0,0,1,0,0
8624,50000.0,1078,2017,0,1,0,1,0,0,0
2801,79000.0,1846,2015,0,1,0,0,1,0,0
12356,93000.0,884,2018,1,0,0,0,1,0,0
1649,60000.0,1194,2017,1,0,0,1,0,0,0
7295,97000.0,1520,2016,1,0,0,1,0,0,0
10331,62000.0,2176,2014,0,1,0,0,0,1,0
16790,65000.0,1796,2016,1,0,0,1,0,0,0
4221,97000.0,1088,2017,1,0,0,1,0,0,0
13772,86000.0,1203,2017,1,0,0,0,1,0,0
271,94000.0,1166,2017,1,0,0,0,1,0,0
16889,93000.0,1691,2016,1,0,0,1,0,0,0
8414,33000.0,2093,2015,0,1,0,1,0,0,0
220,78000.0,1000,2018,0,1,0,1,0,0,0
8064,31000.0,1169,2017,0,1,0,1,0,0,0
6574,51000.0,1015,2018,1,0,0,1,0,0,0
15380,84000.0,1743,2016,0,1,0,1,0,0,0
6115,102000.0,1232,2017,1,0,0,1,0,0,0
13314,91000.0,1722,2016,1,0,0,0,1,0,0
15172,31000.0,988,2018,1,0,0,0,0,0,1
4490,53000.0,2247,2014,0,1,0,0,0,1,0
3061,44000.0,1620,2016,1,0,0,1,0,0,0
15947,52000.0,1228,2017,0,1,0,1,0,0,0
16497,34000.0,2578,2013,0,1,0,1,0,0,0
11603,110000.0,1073,2018,1,0,0,1,0,0,0
6801,64000.0,1305,2017,0,1,0,1,0,0,0
6063,88000.0,968,2018,1,0,0,1,0,0,0
7359,83000.0,920,2018,0,1,0,1,0,0,0
5152,96000.0,1455,2016,1,0,0,1,0,0,0
4351,61000.0,1115,2017,1,0,0,1,0,0,0
16876,104000.0,1115,2017,0,1,0,1,0,0,0
9068,69000.0,1190,2017,0,1,0,1,0,0,0
14471,98000.0,1361,2017,1,0,0,1,0,0,0
14184,50000.0,2483,2014,1,0,0,0,0,0,1
11988,42000.0,936,2018,1,0,0,0,0,1,0
6,73000.0,1271,2017,1,0,0,0,0,1,0
11333,67000.0,1386,2017,0,1,0,0,1,0,0
4447,112000.0,1949,2015,0,1,0,0,1,0,0
1990,47000.0,1163,2017,0,1,0,1,0,0,0
8354,71000.0,1466,2016,1,0,0,0,1,0,0
13694,107000.0,1942,2015,1,0,0,1,0,0,0
11427,79000.0,1293,2017,1,0,0,0,1,0,0
12523,49000.0,961,2018,1,0,0,0,0,0,1
892,48000.0,938,2018,0,1,0,0,1,0,0
11616,80000.0,1204,2017,0,1,0,1,0,0,0
10346,82000.0,1311,2017,1,0,0,1,0,0,0
11362,36000.0,974,2018,0,1,0,0,1,0,0
14455,97000.0,1313,2017,0,1,0,1,0,0,0
4581,41000.0,879,2018,0,1,0,0,0,0,1
10733,98000.0,1610,2016,1,0,0,1,0,0,0
13190,48000.0,983,2018,0,1,0,0,1,0,0
6851,105000.0,929,2018,0,1,0,0,1,0,0
8699,47000.0,1179,2017,1,0,0,1,0,0,0
9968,54000.0,1797,2016,0,1,0,1,0,0,0
12762,51000.0,1197,2017,0,1,0,1,0,0,0
10145,44000.0,1157,2017,0,1,0,0,1,0,0
8672,70000.0,1183,2017,0,1,0,0,1,0,0
8211,37000.0,2018,2015,0,1,0,0,0,1,0
12020,51000.0,1042,2018,1,0,0,1,0,0,0
15276,101000.0,1965,2015,1,0,0,1,0,0,0
6606,71000.0,1105,2017,0,1,0,1,0,0,0
16053,59000.0,1064,2018,0,1,0,0,0,0,1
10019,85000.0,1212,2017,0,1,0,1,0,0,0
3048,32000.0,1096,2017,0,1,0,1,0,0,0
6138,39000.0,1063,2018,1,0,0,1,0,0,0
13685,71000.0,1265,2017,1,0,0,0,1,0,0
16878,66000.0,1142,2017,1,0,0,1,0,0,0
15804,30000.0,973,2018,0,1,0,1,0,0,0
8823,35000.0,2372,2014,0,1,0,0,0,1,0
10560,43000.0,1015,2018,1,0,0,1,0,0,0
16679,49000.0,1229,2017,0,1,0,0,0,1,0
13473,71000.0,2162,2015,0,1,0,0,1,0,0
6497,64000.0,1778,2016,0,1,0,1,0,0,0
14053,51000.0,978,2018,0,1,0,1,0,0,0
10516,33000.0,1102,2017,1,0,0,1,0,0,0
7092,53000.0,943,2018,0,1,0,0,1,0,0
12390,54000.0,1088,2017,0,1,0,0,1,0,0
2431,59000.0,1273,2017,0,1,0,0,0,0,1
4117,70000.0,1058,2018,0,1,0,1,0,0,0
6593,93000.0,2665,2013,1,0,0,1,0,0,0
11573,71000.0,937,2018,0,1,0,0,1,0,0
12153,38000.0,1409,2017,0,1,0,0,0,0,1
3900,72000.0,1218,2017,0,1,0,1,0,0,0
13552,54000.0,1124,2017,1,0,0,1,0,0,0
12808,105000.0,1088,2017,1,0,0,0,1,0,0
11867,36000.0,2124,2015,0,1,0,1,0,0,0
6177,45000.0,1184,2017,0,1,0,0,0,0,1
14171,43000.0,2426,2014,0,1,0,1,0,0,0
1568,50000.0,1208,2017,0,1,0,1,0,0,0
247,79000.0,1064,2018,0,1,0,1,0,0,0
15153,97000.0,912,2018,1,0,0,1,0,0,0
7786,84000.0,1453,2016,0,1,0,1,0,0,0
11192,76000.0,1061,2018,1,0,0,1,0,0,0
5548,91000.0,1758,2016,0,1,0,0,1,0,0
12657,116000.0,1163,2017,0,1,0,1,0,0,0
4986,61000.0,934,2018,0,1,0,0,1,0,0
13687,67000.0,1561,2016,1,0,0,1,0,0,0
2143,68000.0,1072,2018,0,1,0,0,1,0,0
12238,32000.0,1051,2018,0,1,0,1,0,0,0
4182,59000.0,965,2018,1,0,0,1,0,0,0
15065,30000.0,1207,2017,1,0,0,0,1,0,0
4324,39000.0,879,2018,1,0,0,0,1,0,0
8976,67000.0,1109,2017,0,1,0,0,0,0,1
12542,55000.0,872,2018,0,1,0,1,0,0,0
15710,76000.0,1150,2017,1,0,0,0,1,0,0
4326,58000.0,978,2018,0,1,0,1,0,0,0
6213,49000.0,1180,2017,0,1,0,1,0,0,0
12553,58000.0,1010,2018,1,0,0,0,0,0,1
11734,58000.0,1110,2017,1,0,0,0,1,0,0
3954,38000.0,897,2018,0,1,0,1,0,0,0
15943,70000.0,970,2018,0,1,0,0,0,0,1
3901,63000.0,1013,2018,0,1,0,0,0,0,1
721,74000.0,2064,2015,0,1,0,0,0,1,0
7958,35000.0,981,2018,0,1,0,0,0,1,0
100,76000.0,1247,2017,0,1,0,1,0,0,0
15424,49000.0,1522,2016,0,1,0,0,0,0,1
11178,51000.0,946,2018,1,0,0,1,0,0,0
1877,38000.0,1306,2017,1,0,0,0,0,0,1
13616,69000.0,1652,2016,1,0,0,1,0,0,0
2094,50000.0,885,2018,0,1,0,0,0,1,0
7437,77000.0,1471,2016,1,0,0,0,1,0,0
14139,111000.0,1708,2016,1,0,0,1,0,0,0
10905,47000.0,1870,2015,0,1,0,0,1,0,0
4571,76000.0,1445,2016,0,1,0,0,1,0,0
5171,31000.0,2504,2014,0,1,0,1,0,0,0
15661,48000.0,1029,2018,0,1,0,0,0,1,0
11370,56000.0,1092,2017,1,0,0,1,0,0,0
817,78000.0,1210,2017,1,0,0,1,0,0,0
12370,65000.0,1859,2015,0,1,0,0,1,0,0
1539,54000.0,1225,2017,0,1,0,1,0,0,0
662,84000.0,1924,2015,0,1,0,1,0,0,0
10908,52000.0,1440,2017,0,1,0,1,0,0,0
13097,45000.0,1072,2018,0,1,0,1,0,0,0
7208,72000.0,878,2018,0,1,0,0,1,0,0
12139,64000.0,924,2018,0,1,0,1,0,0,0
5463,91000.0,1058,2018,1,0,0,1,0,0,0
6844,68000.0,934,2018,0,1,0,0,1,0,0
3129,44000.0,1757,2016,0,1,0,0,1,0,0
15575,33000.0,959,2018,0,1,0,0,0,0,1
8950,67000.0,980,2018,1,0,0,0,1,0,0
10986,38000.0,1336,2017,0,1,0,1,0,0,0
7911,36000.0,1522,2016,0,1,0,1,0,0,0
13141,85000.0,1111,2017,0,1,0,1,0,0,0
12145,71000.0,2336,2014,0,1,0,1,0,0,0
8078,34000.0,2061,2015,0,1,0,1,0,0,0
12002,92000.0,1727,2016,1,0,0,1,0,0,0
11757,57000.0,963,2018,0,1,0,1,0,0,0
1275,50000.0,1628,2016,0,1,0,0,1,0,0
423,55000.0,1746,2016,0,1,0,0,1,0,0
14002,47000.0,2664,2013,0,1,0,0,1,0,0
7597,63000.0,927,2018,1,0,0,0,1,0,0
7223,111000.0,1144,2017,0,1,0,0,1,0,0
15852,79000.0,1331,2017,0,1,0,1,0,0,0
8658,85000.0,1175,2017,0,1,0,0,1,0,0
16469,62000.0,2679,2013,0,1,0,1,0,0,0
6251,48000.0,1006,2018,0,1,0,0,0,1,0
3582,93000.0,1384,2017,0,1,0,1,0,0,0
1061,85000.0,1569,2016,1,0,0,0,1,0,0
16842,65000.0,959,2018,1,0,0,0,0,1,0
13251,72000.0,1694,2016,1,0,0,1,0,0,0
4012,44000.0,883,2018,0,1,0,0,0,0,1
16666,80000.0,1051,2018,1,0,0,1,0,0,0
6072,111000.0,1592,2016,1,0,0,1,0,0,0
11278,61000.0,1535,2016,0,1,0,1,0,0,0
6537,115000.0,1835,2015,1,0,0,1,0,0,0
10069,74000.0,2086,2015,0,1,0,1,0,0,0
1957,85000.0,1911,2015,1,0,0,1,0,0,0
4056,111000.0,994,2018,0,1,0,0,1,0,0
10923,70000.0,1243,2017,0,1,0,0,1,0,0
15205,74000.0,871,2018,0,1,0,0,1,0,0
13739,32000.0,1197,2017,0,1,0,0,1,0,0
9926,75000.0,1580,2016,1,0,0,1,0,0,0
14661,87000.0,1110,2017,0,1,0,1,0,0,0
4313,57000.0,2557,2013,0,0,1,1,0,0,0
5161,52000.0,1560,2016,1,0,0,0,1,0,0
13556,40000.0,927,2018,0,1,0,0,1,0,0
65,117000.0,1183,2017,1,0,0,0,1,0,0
773,76000.0,1198,2017,0,1,0,1,0,0,0
8426,61000.0,876,2018,0,1,0,0,0,0,1
3400,39000.0,1054,2018,0,1,0,0,0,1,0
2188,74000.0,1955,2015,1,0,0,0,1,0,0
2496,41000.0,1177,2017,0,1,0,1,0,0,0
6252,62000.0,1194,2017,1,0,0,1,0,0,0
12273,106000.0,1854,2015,1,0,0,0,1,0,0
2608,84000.0,1823,2015,1,0,0,0,1,0,0
11890,67000.0,1794,2016,0,1,0,0,1,0,0
1914,64000.0,1229,2017,1,0,0,0,0,1,0
4543,102000.0,1485,2016,1,0,0,1,0,0,0
9784,67000.0,1097,2017,1,0,0,0,0,1,0
15379,73000.0,899,2018,0,1,0,1,0,0,0
13655,57000.0,1749,2016,0,1,0,1,0,0,0
12706,66000.0,1571,2016,0,1,0,1,0,0,0
14839,93000.0,1514,2016,1,0,0,1,0,0,0
5998,40000.0,971,2018,0,1,0,0,0,0,1
6049,118000.0,1242,2017,1,0,0,0,1,0,0
7674,86000.0,1676,2016,0,1,0,0,1,0,0
8173,55000.0,1055,2018,0,1,0,1,0,0,0
7494,64000.0,1226,2017,0,1,0,0,0,1,0
1787,45000.0,2259,2014,1,0,0,0,0,1,0
1932,88000.0,1620,2016,0,1,0,1,0,0,0
3718,57000.0,1195,2017,0,1,0,1,0,0,0
6389,87000.0,1156,2017,1,0,0,1,0,0,0
15818,112000.0,1085,2017,1,0,0,1,0,0,0
11886,36000.0,880,2018,0,1,0,0,1,0,0
13561,48000.0,1645,2016,0,1,0,1,0,0,0
14729,61000.0,1599,2016,1,0,0,1,0,0,0
6950,107000.0,1229,2017,1,0,0,1,0,0,0
12218,58000.0,1064,2018,0,1,0,0,0,1,0
15263,53000.0,1157,2017,0,1,0,0,0,0,1
2250,61000.0,1728,2016,1,0,0,1,0,0,0
13542,56000.0,2642,2013,0,0,1,0,1,0,0
3115,73000.0,1806,2016,0,1,0,0,1,0,0
1298,48000.0,1428,2017,0,1,0,0,0,0,1
8195,67000.0,1274,2017,1,0,0,0,1,0,0
13017,74000.0,1019,2018,0,1,0,1,0,0,0
13211,64000.0,884,2018,0,1,0,0,0,0,1
13679,58000.0,980,2018,0,1,0,1,0,0,0
4801,60000.0,2250,2014,0,1,0,0,1,0,0
2880,109000.0,1478,2016,1,0,0,1,0,0,0
5980,55000.0,937,2018,1,0,0,1,0,0,0
10587,49000.0,877,2018,0,1,0,1,0,0,0
1894,54000.0,1131,2017,0,1,0,1,0,0,0
14644,70000.0,1102,2017,0,1,0,1,0,0,0
13950,92000.0,1020,2018,1,0,0,1,0,0,0
8033,46000.0,1730,2016,0,1,0,1,0,0,0
6528,71000.0,1341,2017,1,0,0,1,0,0,0
11787,69000.0,998,2018,1,0,0,0,1,0,0
12911,52000.0,1949,2015,0,1,0,0,1,0,0
9979,71000.0,1037,2018,0,1,0,0,0,1,0
4461,37000.0,1098,2017,1,0,0,1,0,0,0
8737,33000.0,2206,2014,0,1,0,0,1,0,0
11321,68000.0,1092,2017,0,1,0,0,0,1,0
2985,44000.0,1250,2017,1,0,0,1,0,0,0
3414,31000.0,1084,2017,0,1,0,1,0,0,0
4523,69000.0,2459,2014,0,1,0,0,0,0,1
11021,92000.0,2000,2015,0,1,0,1,0,0,0
16770,38000.0,1194,2017,1,0,0,0,0,0,1
2355,31000.0,1076,2018,0,1,0,1,0,0,0
9350,67000.0,1173,2017,1,0,0,0,1,0,0
10016,48000.0,1706,2016,0,1,0,0,1,0,0
16647,71000.0,1831,2015,1,0,0,1,0,0,0
4859,60000.0,1002,2018,0,1,0,1,0,0,0
10962,95000.0,1056,2018,0,1,0,1,0,0,0
10708,67000.0,1506,2016,0,1,0,1,0,0,0
61,32000.0,1356,2017,1,0,0,1,0,0,0
7015,82000.0,1384,2017,0,1,0,1,0,0,0
5325,110000.0,1701,2016,0,1,0,0,1,0,0
647,99000.0,1537,2016,1,0,0,1,0,0,0
12761,67000.0,1712,2016,0,1,0,0,1,0,0
9155,40000.0,1127,2017,0,1,0,0,1,0,0
3556,37000.0,1171,2017,1,0,0,1,0,0,0
7480,92000.0,1593,2016,0,1,0,1,0,0,0
13800,42000.0,880,2018,0,1,0,0,0,0,1
16282,71000.0,996,2018,0,1,0,1,0,0,0
12294,64000.0,1055,2018,0,1,0,0,0,1,0
10829,74000.0,2507,2014,0,1,0,1,0,0,0
14831,90000.0,1635,2016,0,1,0,1,0,0,0
561,63000.0,1287,2017,1,0,0,0,1,0,0
3206,114000.0,1581,2016,0,1,0,1,0,0,0
10517,72000.0,1726,2016,0,1,0,1,0,0,0
14841,61000.0,1858,2015,0,1,0,1,0,0,0
5955,82000.0,1157,2017,0,0,1,0,1,0,0
4156,50000.0,2262,2014,0,1,0,0,1,0,0
8500,48000.0,2039,2015,0,1,0,0,0,1,0
16183,71000.0,1660,2016,0,1,0,1,0,0,0
15569,87000.0,969,2018,0,0,1,0,1,0,0
6408,113000.0,1883,2015,1,0,0,1,0,0,0
10507,46000.0,1862,2015,0,1,0,1,0,0,0
16520,85000.0,1041,2018,0,1,0,1,0,0,0
15702,54000.0,908,2018,1,0,0,1,0,0,0
5859,80000.0,1853,2015,1,0,0,1,0,0,0
6329,70000.0,1972,2015,0,1,0,0,0,1,0
12231,98000.0,1641,2016,1,0,0,1,0,0,0
6584,54000.0,2151,2015,0,1,0,1,0,0,0
6785,93000.0,1732,2016,0,1,0,0,1,0,0
9724,74000.0,1261,2017,1,0,0,1,0,0,0
3143,73000.0,2093,2015,0,1,0,0,0,0,1
9218,55000.0,1324,2017,1,0,0,1,0,0,0
8086,71000.0,969,2018,1,0,0,1,0,0,0
4092,101000.0,1764,2016,1,0,0,1,0,0,0
7577,48000.0,1638,2016,0,1,0,0,1,0,0
4249,90000.0,1285,2017,1,0,0,0,1,0,0
2749,72000.0,1183,2017,1,0,0,1,0,0,0
8799,36000.0,1022,2018,0,1,0,0,1,0,0
11621,116000.0,1799,2016,0,1,0,0,1,0,0
16764,93000.0,1432,2017,1,0,0,0,1,0,0
1947,66000.0,1928,2015,0,0,1,0,0,1,0
10467,77000.0,1037,2018,0,1,0,0,1,0,0
5334,84000.0,984,2018,1,0,0,1,0,0,0
6327,78000.0,1771,2016,1,0,0,1,0,0,0
16500,100000.0,1901,2015,0,1,0,0,1,0,0
9133,87000.0,956,2018,1,0,0,0,1,0,0
3481,54000.0,2007,2015,0,0,1,0,1,0,0
3079,109000.0,1604,2016,1,0,0,1,0,0,0
14748,33000.0,1998,2015,0,1,0,0,0,0,1
6166,83000.0,1234,2017,1,0,0,0,1,0,0
2115,67000.0,1147,2017,1,0,0,1,0,0,0
4830,44000.0,1110,2017,0,0,1,1,0,0,0
10281,47000.0,1667,2016,1,0,0,0,0,1,0
12685,70000.0,1056,2018,0,1,0,1,0,0,0
3323,73000.0,1189,2017,0,1,0,0,0,1,0
9946,74000.0,1055,2018,0,1,0,1,0,0,0
15555,50000.0,1252,2017,1,0,0,0,0,1,0
11990,73000.0,1795,2016,1,0,0,0,1,0,0
11246,33000.0,901,2018,0,1,0,0,0,0,1
359,110000.0,1637,2016,1,0,0,1,0,0,0
2672,91000.0,947,2018,0,1,0,1,0,0,0
1779,91000.0,918,2018,0,1,0,0,1,0,0
4277,90000.0,1151,2017,1,0,0,1,0,0,0
3511,47000.0,967,2018,0,1,0,1,0,0,0
10742,75000.0,1980,2015,0,1,0,1,0,0,0
12080,119000.0,1573,2016,1,0,0,1,0,0,0
16018,65000.0,1203,2017,0,1,0,1,0,0,0
16107,48000.0,1029,2018,0,1,0,1,0,0,0
16191,63000.0,901,2018,1,0,0,1,0,0,0
10084,69000.0,1219,2017,0,1,0,0,1,0,0
11399,43000.0,2076,2015,0,1,0,1,0,0,0
10481,54000.0,1207,2017,0,1,0,1,0,0,0
10660,42000.0,1676,2016,1,0,0,0,0,0,1
15749,42000.0,1480,2016,1,0,0,0,1,0,0
1016,51000.0,1192,2017,0,1,0,0,1,0,0
9933,45000.0,2555,2013,0,1,0,0,1,0,0
15406,68000.0,1993,2015,0,1,0,0,1,0,0
964,50000.0,1099,2017,0,1,0,1,0,0,0
16669,119000.0,1810,2015,1,0,0,1,0,0,0
6460,82000.0,1319,2017,1,0,0,1,0,0,0
16209,56000.0,1026,2018,1,0,0,1,0,0,0
8742,35000.0,1506,2016,1,0,0,0,0,1,0
972,50000.0,1270,2017,1,0,0,0,0,0,1
147,36000.0,1767,2016,0,1,0,1,0,0,0
8511,48000.0,1956,2015,0,0,1,1,0,0,0
3063,60000.0,1827,2015,1,0,0,0,1,0,0
3893,74000.0,1341,2017,1,0,0,1,0,0,0
1388,66000.0,1231,2017,0,1,0,0,1,0,0
1859,113000.0,1186,2017,1,0,0,1,0,0,0
12619,78000.0,1277,2017,1,0,0,1,0,0,0
9063,79000.0,1627,2016,0,1,0,1,0,0,0
4242,56000.0,1019,2018,0,1,0,0,1,0,0
4766,66000.0,963,2018,0,1,0,0,1,0,0
4708,46000.0,1108,2017,0,1,0,0,0,0,1
1805,31000.0,1763,2016,1,0,0,1,0,0,0
3406,62000.0,1971,2015,0,1,0,0,1,0,0
8618,42000.0,1151,2017,1,0,0,0,1,0,0
14083,80000.0,1864,2015,0,1,0,1,0,0,0
13480,85000.0,1003,2018,1,0,0,0,1,0,0
4752,74000.0,1595,2016,0,1,0,1,0,0,0
15251,53000.0,1102,2017,0,1,0,1,0,0,0
5856,49000.0,1210,2017,0,1,0,0,1,0,0
8942,34000.0,1127,2017,0,1,0,0,0,0,1
10608,43000.0,1238,2017,1,0,0,1,0,0,0
14780,72000.0,888,2018,0,1,0,0,1,0,0
7547,62000.0,1846,2015,0,1,0,0,0,0,1
12035,103000.0,1389,2017,1,0,0,1,0,0,0
8548,61000.0,1043,2018,0,1,0,0,1,0,0
3903,115000.0,1606,2016,1,0,0,1,0,0,0
3353,35000.0,1647,2016,0,1,0,0,0,1,0
10646,68000.0,1058,2018,0,1,0,1,0,0,0
13060,73000.0,1048,2018,0,1,0,1,0,0,0
16612,43000.0,1036,2018,0,1,0,1,0,0,0
12330,43000.0,1085,2017,1,0,0,1,0,0,0
8696,82000.0,1698,2016,0,1,0,0,1,0,0
13799,63000.0,1181,2017,0,1,0,0,1,0,0
1057,74000.0,1669,2016,0,1,0,0,1,0,0
15069,64000.0,1018,2018,0,1,0,1,0,0,0
6303,65000.0,1292,2017,0,1,0,1,0,0,0
6929,115000.0,1749,2016,1,0,0,1,0,0,0
2613,87000.0,1885,2015,0,1,0,0,1,0,0
4910,76000.0,1244,2017,1,0,0,1,0,0,0
8105,73000.0,2377,2014,0,1,0,0,0,0,1
8560,58000.0,1211,2017,1,0,0,0,0,1,0
9226,98000.0,1708,2016,1,0,0,1,0,0,0
4147,36000.0,2397,2014,0,1,0,0,0,0,1
12783,62000.0,1010,2018,1,0,0,1,0,0,0
2973,41000.0,2213,2014,0,1,0,0,1,0,0
10450,97000.0,1866,2015,0,1,0,1,0,0,0
6343,53000.0,1162,2017,0,1,0,1,0,0,0
14208,61000.0,1252,2017,0,1,0,0,1,0,0
7782,32000.0,1050,2018,1,0,0,1,0,0,0
7675,38000.0,1097,2017,0,1,0,0,1,0,0
6341,60000.0,1201,2017,0,1,0,0,0,1,0
9459,75000.0,1017,2018,0,1,0,1,0,0,0
9611,63000.0,1113,2017,1,0,0,1,0,0,0
15500,91000.0,902,2018,0,1,0,0,1,0,0
7328,37000.0,1570,2016,0,1,0,0,1,0,0
12917,53000.0,1454,2016,0,1,0,1,0,0,0
15104,35000.0,1132,2017,0,1,0,0,0,0,1
8704,35000.0,2510,2014,0,1,0,0,1,0,0
576,52000.0,1766,2016,0,1,0,1,0,0,0
2850,55000.0,894,2018,0,1,0,1,0,0,0
6625,40000.0,1675,2016,1,0,0,0,0,1,0
15529,46000.0,1461,2016,1,0,0,0,0,1,0
2322,49000.0,1081,2017,1,0,0,0,1,0,0
15031,40000.0,1961,2015,0,1,0,0,0,0,1
2277,30000.0,941,2018,1,0,0,0,1,0,0
11253,50000.0,1076,2018,1,0,0,0,1,0,0
15249,47000.0,1007,2018,0,1,0,0,1,0,0
9767,111000.0,1828,2015,1,0,0,1,0,0,0
5121,50000.0,1226,2017,0,1,0,0,1,0,0
3945,64000.0,1021,2018,0,0,1,0,1,0,0
12186,36000.0,1531,2016,0,1,0,1,0,0,0
340,64000.0,1478,2016,0,1,0,0,1,0,0
5166,45000.0,1218,2017,0,1,0,0,0,0,1
9739,48000.0,1199,2017,0,1,0,0,1,0,0
6124,62000.0,1166,2017,1,0,0,0,1,0,0
9616,80000.0,1623,2016,1,0,0,0,1,0,0
8203,80000.0,1415,2017,0,1,0,0,1,0,0
2876,39000.0,1208,2017,0,1,0,0,1,0,0
16028,66000.0,1548,2016,0,1,0,0,0,1,0
12775,48000.0,1125,2017,0,1,0,1,0,0,0
13581,36000.0,1491,2016,0,1,0,1,0,0,0
11711,30000.0,1535,2016,0,1,0,1,0,0,0
5419,73000.0,1432,2017,0,1,0,1,0,0,0
2894,65000.0,2294,2014,1,0,0,0,1,0,0
5749,62000.0,1198,2017,1,0,0,0,0,0,1
10593,45000.0,1201,2017,1,0,0,0,1,0,0
619,49000.0,2168,2015,1,0,0,1,0,0,0
10125,46000.0,1155,2017,0,1,0,0,1,0,0
2015,73000.0,939,2018,0,1,0,0,1,0,0
12364,47000.0,2490,2014,0,1,0,1,0,0,0
6098,59000.0,963,2018,0,1,0,0,0,1,0
3142,41000.0,1229,2017,0,1,0,0,0,1,0
13133,35000.0,1175,2017,1,0,0,1,0,0,0
15370,118000.0,1315,2017,1,0,0,1,0,0,0
7549,39000.0,1880,2015,0,1,0,0,1,0,0
8218,74000.0,1219,2017,1,0,0,0,1,0,0
7926,37000.0,1379,2017,1,0,0,1,0,0,0
4373,48000.0,1273,2017,0,1,0,1,0,0,0
10531,31000.0,1823,2015,0,0,1,0,1,0,0
16390,93000.0,914,2018,0,1,0,0,1,0,0
13448,34000.0,2221,2014,0,1,0,1,0,0,0
4929,70000.0,2060,2015,1,0,0,1,0,0,0
7700,61000.0,2060,2015,1,0,0,0,0,1,0
1692,52000.0,1001,2018,0,1,0,1,0,0,0
10622,91000.0,1456,2016,0,1,0,1,0,0,0
3886,97000.0,1009,2018,1,0,0,1,0,0,0
5933,80000.0,1420,2017,0,1,0,1,0,0,0
16404,57000.0,1103,2017,0,1,0,0,1,0,0
16260,60000.0,2146,2015,0,1,0,1,0,0,0
16829,46000.0,1721,2016,0,1,0,1,0,0,0
10970,102000.0,1143,2017,1,0,0,1,0,0,0
8250,66000.0,2071,2015,0,1,0,1,0,0,0
8903,52000.0,2683,2013,0,1,0,0,1,0,0
3555,81000.0,1929,2015,0,1,0,0,1,0,0
2463,74000.0,1203,2017,1,0,0,0,1,0,0
9892,96000.0,1780,2016,0,1,0,1,0,0,0
6230,42000.0,1032,2018,0,1,0,0,0,1,0
14913,42000.0,1902,2015,1,0,0,0,0,1,0
16721,70000.0,1206,2017,0,1,0,0,1,0,0
9539,82000.0,1671,2016,1,0,0,1,0,0,0
9656,63000.0,1147,2017,1,0,0,1,0,0,0
11078,53000.0,1817,2015,0,1,0,0,1,0,0
10798,84000.0,1163,2017,1,0,0,0,1,0,0
11582,36000.0,932,2018,0,1,0,0,0,1,0
11558,46000.0,1410,2017,0,1,0,0,0,1,0
14064,62000.0,2115,2015,0,1,0,0,0,1,0
5701,55000.0,1110,2017,0,1,0,1,0,0,0
13426,71000.0,1074,2018,0,1,0,0,1,0,0
10240,40000.0,1072,2018,0,1,0,0,1,0,0
4378,30000.0,1838,2015,0,1,0,0,0,1,0
10061,34000.0,2026,2015,0,1,0,1,0,0,0
